TargetID	CHR
cg21206285	X
cg21206555	X
cg21207958	X
cg21209948	X
cg21224730	X
cg21224759	X
cg21229055	X
cg21232685	X
cg21239691	X
cg21248478	X
cg21252909	X
cg21253375	X
cg21255939	X
cg21258987	X
cg21262652	X
cg21265341	X
cg21265548	X
cg21267792	X
cg21268806	X
cg21274274	X
cg21283832	X
cg21284034	X
cg21284493	X
cg21284636	X
cg21288474	X
cg21290550	X
cg21290775	X
cg21290885	X
cg21293846	X
cg21294096	X
cg21297942	X
cg21302017	X
cg21302055	X
cg21304892	X
cg21305413	X
cg21305756	X
cg21306843	X
cg21306973	X
cg21308826	X
cg21311761	X
cg21311798	X
cg21319950	X
cg21323637	X
cg21323815	X
cg21327343	X
cg21327581	X
cg21328786	X
cg21329507	X
cg21329548	X
cg21330407	X
cg21330641	X
cg21330926	X
cg21331369	X
cg21331812	X
cg21337832	X
cg21341170	X
cg21342611	X
cg21355508	X
cg21360798	X
cg21361971	X
cg21362390	X
cg21364342	X
cg21364772	X
cg21365235	X
cg21365536	X
cg21374587	X
cg21377007	X
cg21378039	X
cg21378690	X
cg21380015	X
cg21380860	X
cg21384883	X
cg21386527	X
cg21389621	X
cg21393587	X
cg21393699	X
cg21395967	X
cg21397157	X
cg21398507	X
cg21400640	X
cg21401951	X
cg21402738	X
cg21410798	X
cg21411291	X
cg21411942	X
cg21412053	X
cg21415708	X
cg21416682	X
cg21417660	X
cg21456313	X
cg21459545	X
cg21462299	X
cg21471515	X
cg21472099	X
cg21473514	X
cg21474854	X
cg21477294	X
cg21480420	X
cg21484182	X
cg21484926	X
cg21489722	X
cg21491240	X
cg21493591	X
cg21497739	X
cg21500538	X
cg21501064	X
cg21502629	X
cg21502819	X
cg21509846	X
cg21515329	X
cg21516819	X
cg21517121	X
cg21535222	X
cg21537736	X
cg21537947	X
cg21539234	X
cg21544051	X
cg21545611	X
cg21545785	X
cg21547183	X
cg21554848	X
cg21557231	X
cg21557668	X
cg21559133	X
cg21562836	X
cg21565451	X
cg21567017	X
cg21593552	X
cg21593903	X
cg21595968	X
cg21597797	X
cg21598868	X
cg21601364	X
cg21602092	X
cg21604054	X
cg21604743	X
cg21605248	X
cg21606086	X
cg21606887	X
cg21608016	X
cg21608567	X
cg21616821	X
cg21617677	X
cg21626493	X
cg21634944	X
cg21635515	X
cg21635596	X
cg21635956	X
cg21639451	X
cg21640139	X
cg21640681	X
cg21644660	X
cg21647584	X
cg21648502	X
cg21648914	X
cg21649182	X
cg21649393	X
cg21652638	X
cg21655480	X
cg21657265	X
cg21662807	X
cg21662836	X
cg21663100	X
cg21664443	X
cg21665294	X
cg21672057	X
cg21692664	X
cg21693321	X
cg21694843	X
cg21697779	X
cg21699341	X
cg21700475	X
cg21711683	X
cg21727314	X
cg21729122	X
cg21729235	X
cg21729244	X
cg21730821	X
cg21738316	X
cg21742716	X
cg21744850	X
cg21744973	X
cg21745079	X
cg21747330	X
cg21757148	X
cg21757436	X
cg21758197	X
cg21759095	X
cg21760862	X
cg21761699	X
cg21762935	X
cg21765125	X
cg21765440	X
cg21768287	X
cg21771569	X
cg21772629	X
cg21773079	X
cg21773962	X
cg21776057	X
cg21781308	X
cg21784182	X
cg21785054	X
cg21786233	X
cg21786852	X
cg21791702	X
cg21793044	X
cg21797452	X
cg21798601	X
cg21799736	X
cg21801984	X
cg21803123	X
cg21805136	X
cg21805978	X
cg21807849	X
cg21808055	X
cg21808407	X
cg21809023	X
cg21811592	X
cg21836062	X
cg21844331	X
cg21854924	X
cg21860846	X
cg21862542	X
cg21862797	X
cg21863326	X
cg21864225	X
cg21864248	X
cg21864829	X
cg21870760	X
cg21875437	X
cg21875666	X
cg21880156	X
cg21881821	X
cg21882403	X
cg21883848	X
cg21887683	X
cg21888438	X
cg21889537	X
cg21890239	X
cg21892973	X
cg21893284	X
cg21896142	X
cg21899276	X
cg21900692	X
cg21900764	X
cg21902245	X
cg21902627	X
cg21903569	X
cg21905818	X
cg21906379	X
cg21907582	X
cg21907794	X
cg21908878	X
cg21909660	X
cg21909948	X
cg21910711	X
cg21910941	X
cg21911363	X
cg21911834	X
cg21912308	X
cg21918369	X
cg21918559	X
cg21932800	X
cg21936763	X
cg21939789	X
cg21940586	X
cg21943052	X
cg21944459	X
cg21945665	X
cg21945991	X
cg21953876	X
cg21955534	X
cg21956484	X
cg21960840	X
cg21966410	X
cg21966453	X
cg21968376	X
cg21978299	X
cg21983484	X
cg21984635	X
cg21985559	X
cg21988739	X
cg21990184	X
cg21992771	X
cg21994514	X
cg21996139	X
cg21999614	X
cg22007597	X
cg22009709	X
cg22010317	X
cg22010791	X
cg22010900	X
cg22012543	X
cg22014878	X
cg22016571	X
cg22031654	X
cg22036140	X
cg22036814	X
cg22037115	X
cg22037209	X
cg22040303	X
cg22042328	X
cg22044068	X
cg22044840	X
cg22045077	X
cg22049457	X
cg22049474	X
cg22050539	X
cg22052586	X
cg22053855	X
cg22055524	X
cg22058533	X
cg22067189	X
cg22068395	X
cg22069441	X
cg22069989	X
cg22070035	X
cg22070189	X
cg22072691	X
cg22090245	X
cg22109064	X
cg22123804	X
cg22123924	X
cg22126136	X
cg22130067	X
cg22133177	X
cg22134140	X
cg22137300	X
cg22139325	X
cg22142212	X
cg22143562	X
cg22144149	X
cg22145512	X
cg22148243	X
cg22151131	X
cg22151216	X
cg22164912	X
cg22166305	X
cg22169020	X
cg22169449	X
cg22170936	X
cg22172517	X
cg22189618	X
cg22191603	X
cg22193343	X
cg22203323	X
cg22206855	X
cg22207322	X
cg22208280	X
cg22213614	X
cg22215739	X
cg22215784	X
cg22219869	X
cg22221554	X
cg22222592	X
cg22223600	X
cg22223709	X
cg22226984	X
cg22238863	X
cg22249566	X
cg22252245	X
cg22252475	X
cg22255702	X
cg22256180	X
cg22260627	X
cg22262544	X
cg22264584	X
cg22265142	X
cg22267947	X
cg22268449	X
cg22275278	X
cg22276991	X
cg22288147	X
cg22306749	X
cg22311608	X
cg22321559	X
cg22322928	X
cg22324667	X
cg22328457	X
cg22332157	X
cg22332233	X
cg22332696	X
cg22332884	X
cg22337136	X
cg22337892	X
cg22343001	X
cg22343609	X
cg22354945	X
cg22355031	X
cg22363867	X
cg22363893	X
cg22364374	X
cg22364384	X
cg22364675	X
cg22366395	X
cg22366498	X
cg22366618	X
cg22366629	X
cg22366897	X
cg22376897	X
cg22393371	X
cg22394889	X
cg22395236	X
cg22396161	X
cg22396288	X
cg22399096	X
cg22403382	X
cg22404117	X
cg22407879	X
cg22410382	X
cg22412459	X
cg22417589	X
cg22417678	X
cg22418103	X
cg22419482	X
cg22437699	X
cg22449896	X
cg22451002	X
cg22452543	X
cg22455616	X
cg22455963	X
cg22460148	X
cg22464151	X
cg22466573	X
cg22470298	X
cg22471695	X
cg22474124	X
cg22474754	X
cg22484503	X
cg22495120	X
cg22497867	X
cg22502059	X
cg22522299	X
cg22522402	X
cg22522913	X
cg22526309	X
cg22527050	X
cg22527791	X
cg22530983	X
cg22534545	X
cg22539189	X
cg22540489	X
cg22543648	X
cg22558562	X
cg22559660	X
cg22560211	X
cg22561883	X
cg22562219	X
cg22562335	X
cg22569587	X
cg22569627	X
cg22573003	X
cg22574818	X
cg22575892	X
cg22590594	X
cg22597771	X
cg22601215	X
cg22604777	X
cg22606540	X
cg22607365	X
cg22609034	X
cg22612743	X
cg22617367	X
cg22618086	X
cg22618269	X
cg22622899	X
cg22625568	X
cg22625945	X
cg22627222	X
cg22627750	X
cg22629482	X
cg22629722	X
cg22635885	X
cg22638535	X
cg22643011	X
cg22643918	X
cg22645859	X
cg22646149	X
cg22647743	X
cg22650104	X
cg22651103	X
cg22653685	X
cg22655232	X
cg22655251	X
cg22655582	X
cg22656275	X
cg22657475	X
cg22658957	X
cg22660483	X
cg22662205	X
cg22662834	X
cg22665187	X
cg22666517	X
cg22671388	X
cg22672606	X
cg22673121	X
cg22674664	X
cg22675021	X
cg22679626	X
cg22680139	X
cg22682304	X
cg22682567	X
cg22683041	X
cg22683858	X
cg22685762	X
cg22685779	X
cg22686892	X
cg22688927	X
cg22690030	X
cg22690188	X
cg22691634	X
cg22693205	X
cg22695906	X
cg22696549	X
cg22696612	X
cg22697187	X
cg22698358	X
cg22702707	X
cg22705131	X
cg22705954	X
cg22710391	X
cg22710633	X
cg22711601	X
cg22713630	X
cg22713892	X
cg22725940	X
cg22728225	X
cg22729310	X
cg22731373	X
cg22739440	X
cg22745747	X
cg22750044	X
cg22759686	X
cg22762309	X
cg22771999	X
cg22772711	X
cg22773241	X
cg22776211	X
cg22776771	X
cg22784592	X
cg22785972	X
cg22795938	X
cg22799132	X
cg22805594	X
cg22807592	X
cg22808564	X
cg22810426	X
cg22811030	X
cg22815999	X
cg22817042	X
cg22817647	X
cg22818873	X
cg22818965	X
cg22820312	X
cg22821597	X
cg22822140	X
cg22823009	X
cg22823767	X
cg22824415	X
cg22824741	X
cg22825635	X
cg22826577	X
cg22827938	X
cg22829182	X
cg22829451	X
cg22834521	X
cg22840251	X
cg22842882	X
cg22844265	X
cg22844499	X
cg22844669	X
cg22845087	X
cg22846914	X
cg22847973	X
cg22848013	X
cg22848793	X
cg22849541	X
cg22850802	X
cg22858728	X
cg22865368	X
cg22865905	X
cg22870596	X
cg22872679	X
cg22873145	X
cg22873668	X
cg22874828	X
cg22876425	X
cg22877764	X
cg22880666	X
cg22881447	X
cg22887748	X
cg22896055	X
cg22896615	X
cg22899869	X
cg22901146	X
cg22903061	X
cg22903370	X
cg22911167	X
cg22912011	X
cg22913932	X
cg22917082	X
cg22917617	X
cg22917680	X
cg22918218	X
cg22919657	X
cg22921643	X
cg22926247	X
cg22926378	X
cg22934939	X
cg22944282	X
cg22946377	X
cg22948201	X
cg22951728	X
cg22952287	X
cg22952406	X
cg22955387	X
cg22956922	X
cg22957651	X
cg22959512	X
cg22961098	X
cg22964346	X
cg22964768	X
cg22969541	X
cg22969661	X
cg22970017	X
cg22971920	X
cg22972232	X
cg22972444	X
cg22972692	X
cg22975791	X
cg22975864	X
cg22976112	X
cg22976466	X
cg22978992	X
cg22980351	X
cg22982510	X
cg22982864	X
cg22983460	X
cg22983689	X
cg22985134	X
cg22987181	X
cg22991699	X
cg22993498	X
cg22996592	X
cg22998840	X
cg23026995	X
cg23050981	X
cg23055678	X
cg23056602	X
cg23060203	X
cg23061351	X
cg23061435	X
cg23064627	X
cg23066860	X
cg23079782	X
cg23083269	X
cg23083672	X
cg23090195	X
cg23090671	X
cg23091067	X
cg23091104	X
cg23092775	X
cg23106251	X
cg23106779	X
cg23112505	X
cg23116589	X
cg23117386	X
cg23119380	X
cg23121114	X
cg23124111	X
cg23124867	X
cg23125267	X
cg23127995	X
cg23129452	X
cg23137005	X
cg23137494	X
cg23140159	X
cg23140620	X
cg23143524	X
cg23153367	X
cg23154024	X
cg23156356	X
cg23157067	X
cg23161024	X
cg23161282	X
cg23161359	X
cg23163644	X
cg23165983	X
cg23169382	X
cg23170483	X
cg23171231	X
cg23174160	X
cg23175583	X
cg23180270	X
cg23181142	X
cg23183988	X
cg23184276	X
cg23186825	X
cg23192736	X
cg23192918	X
cg23194060	X
cg23194346	X
cg23196584	X
cg23202090	X
cg23205426	X
cg23206017	X
cg23208903	X
cg23209618	X
cg23210456	X
cg23212388	X
cg23212799	X
cg23213278	X
cg23213481	X
cg23214760	X
cg23214992	X
cg23216058	X
cg23217142	X
cg23218997	X
cg23219332	X
cg23221544	X
cg23221557	X
cg23223006	X
cg23232084	X
cg23232263	X
cg23232361	X
cg23235141	X
cg23238793	X
cg23238851	X
cg23242236	X
cg23242456	X
cg23245147	X
cg23245497	X
cg23245720	X
cg23247524	X
cg23247655	X
cg23250973	X
cg23251359	X
cg23252784	X
cg23269489	X
cg23277098	X
cg23278128	X
cg23279136	X
cg23280339	X
cg23282949	X
cg23297872	X
cg23299576	X
cg23299641	X
cg23300485	X
cg23317607	X
cg23318169	X
cg23322383	X
cg23323276	X
cg23323745	X
cg23329028	X
cg23352597	X
cg23353205	X
cg23356769	X
cg23360535	X
cg23360700	X
cg23362763	X
cg23364040	X
cg23374711	X
cg23376554	X
cg23378094	X
cg23384620	X
cg23387422	X
cg23390865	X
cg23391060	X
cg23392495	X
cg23396935	X
cg23403072	X
cg23404612	X
cg23407565	X
cg23408987	X
cg23410056	X
cg23412653	X
cg23417743	X
cg23424962	X
cg23429746	X
cg23431897	X
cg23432159	X
cg23432301	X
cg23443158	X
cg23445828	X
cg23446945	X
cg23452168	X
cg23452503	X
cg23453501	X
cg23455407	X
cg23455641	X
cg23473396	X
cg23475462	X
cg23475921	X
cg23476112	X
cg23476456	X
cg23476908	X
cg23477679	X
cg23478805	X
cg23483095	X
cg23483251	X
cg23484208	X
cg23484272	X
cg23485564	X
cg23486379	X
cg23486773	X
cg23490611	X
cg23493704	X
cg23493872	X
cg23494279	X
cg23496314	X
cg23497752	X
cg23499980	X
cg23501605	X
cg23501813	X
cg23503517	X
cg23505798	X
cg23508470	X
cg23508627	X
cg23516342	X
cg23517015	X
cg23518228	X
cg23522780	X
cg23524524	X
cg23527532	X
cg23530509	X
cg23530721	X
cg23532648	X
cg23533179	X
cg23534593	X
cg23538707	X
cg23543766	X
cg23543821	X
cg23544702	X
cg23545272	X
cg23547143	X
cg23549021	X
cg23549061	X
cg23550962	X
cg23552913	X
cg23553400	X
cg23554546	X
cg23554686	X
cg23556525	X
cg23570034	X
cg23571457	X
cg23572319	X
cg23572455	X
cg23574225	X
cg23575644	X
cg23575876	X
cg23577962	X
cg23583777	X
cg23589419	X
cg23590699	X
cg23595826	X
cg23604959	X
cg23607813	X
cg23612178	X
cg23616046	X
cg23617392	X
cg23623404	X
cg23627980	X
cg23628411	X
cg23629795	X
cg23631070	X
cg23644934	X
cg23646109	X
cg23647037	X
cg23647143	X
cg23647832	X
cg23660678	X
cg23662469	X
cg23663092	X
cg23673620	X
cg23675214	X
cg23684636	X
cg23685102	X
cg23687192	X
cg23688843	X
cg23689357	X
cg23690264	X
cg23693475	X
cg23694557	X
cg23696472	X
cg23698956	X
cg23698976	X
cg23699176	X
cg23701759	X
cg23708288	X
cg23709290	X
cg23709838	X
cg23710475	X
cg23712855	X
cg23714856	X
cg23717696	X
cg23718917	X
cg23719663	X
cg23722334	X
cg23722438	X
cg23722529	X
cg23724412	X
cg23725323	X
cg23726559	X
cg23727081	X
cg23731466	X
cg23733328	X
cg23735003	X
cg23737407	X
cg23750556	X
cg23756219	X
cg23771329	X
cg23772042	X
cg23773266	X
cg23773646	X
cg23773680	X
cg23774896	X
cg23776892	X
cg23777740	X
cg23779047	X
cg23783489	X
cg23800739	X
cg23812886	X
cg23813564	X
cg23832225	X
cg23832787	X
cg23834117	X
cg23834765	X
cg23837911	X
cg23839682	X
cg23846114	X
cg23849777	X
cg23850281	X
cg23851088	X
cg23851205	X
cg23852001	X
cg23852772	X
cg23857725	X
cg23857909	X
cg23859208	X
cg23860088	X
cg23862713	X
cg23872179	X
cg23873430	X
cg23875045	X
cg23876603	X
cg23877661	X
cg23881693	X
cg23892645	X
cg23893389	X
cg23896353	X
cg23896806	X
cg23897336	X
cg23898213	X
cg23898859	X
cg23898928	X
cg23904115	X
cg23905908	X
cg23906224	X
cg23907260	X
cg23909164	X
cg23914031	X
cg23914849	X
cg23919845	X
cg23921534	X
cg23922730	X
cg23924939	X
cg23925558	X
cg23926715	X
cg23932180	X
cg23934598	X
cg23936476	X
cg23939077	X
cg23941728	X
cg23946499	X
cg23947872	X
cg23948362	X
cg23948993	X
cg23949599	X
cg23949973	X
cg23951868	X
cg23954206	X
cg23954847	X
cg23955842	X
cg23955970	X
cg23959569	X
cg23967850	X
cg23985370	X
cg23986186	X
cg23987198	X
cg23987345	X
cg23989768	X
cg23990273	X
cg23991947	X
cg23992130	X
cg23993375	X
cg23993836	X
cg23996121	X
cg24000218	X
cg24000816	X
cg24001644	X
cg24006341	X
cg24026732	X
cg24034992	X
cg24035229	X
cg24035953	X
cg24038764	X
cg24044654	X
cg24046087	X
cg24052239	X
cg24054653	X
cg24074926	X
cg24076965	X
cg24083614	X
cg24084633	X
cg24085719	X
cg24088023	X
cg24090339	X
cg24090346	X
cg24091241	X
cg24091810	X
cg24101388	X
cg24103438	X
cg24112882	X
cg24113411	X
cg24114390	X
cg24116285	X
cg24123432	X
cg24123780	X
cg24126759	X
cg24135682	X
cg24137136	X
cg24138084	X
cg24139739	X
cg24139837	X
cg24139895	X
cg24142775	X
cg24148337	X
cg24148920	X
cg24149051	X
cg24149658	X
cg24151308	X
cg24152857	X
cg24153916	X
cg24156054	X
cg24156613	X
cg24156746	X
cg24156832	X
cg24157854	X
cg24183173	X
cg24184541	X
cg24186901	X
cg24187269	X
cg24187351	X
cg24188954	X
cg24192264	X
cg24194941	X
cg24195365	X
cg24197116	X
cg24199204	X
cg24202640	X
cg24202706	X
cg24203192	X
cg24208785	X
cg24232677	X
cg24239230	X
cg24243927	X
cg24244718	X
cg24248049	X
cg24249486	X
cg24253627	X
cg24254925	X
cg24256637	X
cg24258005	X
cg24258154	X
cg24258259	X
cg24258881	X
cg24263233	X
cg24264679	X
cg24265865	X
cg24266622	X
cg24268343	X
cg24268663	X
cg24274662	X
cg24275475	X
cg24281651	X
cg24286301	X
cg24290043	X
cg24324483	X
cg24324845	X
cg24326574	X
cg24327587	X
cg24328927	X
cg24331682	X
cg24332600	X
cg24333232	X
cg24334438	X
cg24336035	X
cg24340926	X
cg24341236	X
cg24343614	X
cg24347720	X
cg24347741	X
cg24348786	X
cg24350752	X
cg24351198	X
cg24352317	X
cg24352688	X
cg24354925	X
cg24376537	X
cg24376810	X
cg24378073	X
cg24378152	X
cg24381372	X
cg24382689	X
cg24383344	X
cg24387818	X
cg24388153	X
cg24389217	X
cg24389412	X
cg24392532	X
cg24393665	X
cg24395545	X
cg24395855	X
cg24396631	X
cg24397762	X
cg24399474	X
cg24400478	X
cg24401049	X
cg24401557	X
cg24411090	X
cg24415468	X
cg24415882	X
cg24422680	X
cg24428913	X
cg24432916	X
cg24443136	X
cg24447042	X
cg24448565	X
cg24455325	X
cg24461939	X
cg24462545	X
cg24462702	X
cg24464282	X
cg24464298	X
cg24464909	X
cg24464999	X
cg24468804	X
cg24479484	X
cg24489686	X
cg24489774	X
cg24490154	X
cg24494277	X
cg24496423	X
cg24504300	X
cg24505863	X
cg24507210	X
cg24508310	X
cg24511534	X
cg24512517	X
cg24522076	X
cg24529782	X
cg24530587	X
cg24530608	X
cg24530787	X
cg24533311	X
cg24536120	X
cg24536689	X
cg24544147	X
cg24546622	X
cg24547622	X
cg24548265	X
cg24549268	X
cg24549608	X
cg24550433	X
cg24552529	X
cg24552876	X
cg24557160	X
cg24559073	X
cg24559969	X
cg24562355	X
cg24565395	X
cg24569746	X
cg24572047	X
cg24578879	X
cg24585667	X
cg24585803	X
cg24589423	X
cg24590452	X
cg24596823	X
cg24597825	X
cg24597862	X
cg24601489	X
cg24601536	X
cg24602572	X
cg24605338	X
cg24605995	X
cg24606370	X
cg24606768	X
cg24608087	X
cg24616736	X
cg24618413	X
cg24626756	X
cg24627619	X
cg24627956	X
cg24630097	X
cg24636657	X
cg24643262	X
cg24648715	X
cg24654385	X
cg24655012	X
cg24655125	X
cg24655427	X
cg24655865	X
cg24657313	X
cg24658899	X
cg24662926	X
cg24663206	X
cg24663315	X
cg24663569	X
cg24665612	X
cg24666876	X
cg24667168	X
cg24667648	X
cg24670916	X
cg24671185	X
cg24671250	X
cg24671891	X
cg24672310	X
cg24678093	X
cg24678243	X
cg24680284	X
cg24690818	X
cg24691157	X
cg24691854	X
cg24701794	X
cg24706857	X
cg24707688	X
cg24711306	X
cg24711407	X
cg24711656	X
cg24712639	X
cg24713382	X
cg24714634	X
cg24714666	X
cg24721916	X
cg24723496	X
cg24728008	X
cg24735165	X
cg24735628	X
cg24735671	X
cg24736559	X
cg24737468	X
cg24738321	X
cg24738806	X
cg24740922	X
cg24741068	X
cg24741392	X
cg24741770	X
cg24743423	X
cg24744250	X
cg24744459	X
cg24748294	X
cg24748621	X
cg24751886	X
cg24751934	X
cg24754154	X
cg24761295	X
cg24761827	X
cg24761863	X
cg24762459	X
cg24764759	X
cg24765005	X
cg24770201	X
cg24770638	X
cg24772920	X
cg24774564	X
cg24774956	X
cg24776295	X
cg24779040	X
cg24780240	X
cg24783624	X
cg24783935	X
cg24787889	X
cg24790801	X
cg24797724	X
cg24798305	X
cg24800146	X
cg24802193	X
cg24805708	X
cg24805886	X
cg24811772	X
cg24813163	X
cg24814801	X
cg24816350	X
cg24817502	X
cg24818524	X
cg24818939	X
cg24819451	X
cg24822127	X
cg24822140	X
cg24823082	X
cg24825446	X
cg24826745	X
cg24826812	X
cg24829975	X
cg24831179	X
cg24832428	X
cg24834461	X
cg24835233	X
cg24841909	X
cg24844608	X
cg24845318	X
cg24849133	X
cg24850178	X
cg24852779	X
cg24853313	X
cg24856797	X
cg24857545	X
cg24862851	X
cg24863802	X
cg24877449	X
cg24880787	X
cg24881209	X
cg24882168	X
cg24882621	X
cg24883860	X
cg24884420	X
cg24885603	X
cg24888621	X
cg24922864	X
cg24923226	X
cg24923543	X
cg24923927	X
cg24925526	X
cg24925698	X
cg24926947	X
cg24931094	X
cg24931882	X
cg24932289	X
cg24964364	X
cg24964466	X
cg24971873	X
cg24974356	X
cg24976080	X
cg24978383	X
cg24979179	X
cg24980440	X
cg24980481	X
cg24985300	X
cg24995836	X
cg25034591	X
cg25039417	X
cg25047306	X
cg25051693	X
cg25051948	X
cg25052148	X
cg25052176	X
cg25053301	X
cg25053900	X
cg25059428	X
cg25063710	X
cg25071429	X
cg25073957	X
cg25075069	X
cg25075572	X
cg25077868	X
cg25078813	X
cg25079603	X
cg25080215	X
cg25080801	X
cg25081977	X
cg25084393	X
cg25085823	X
cg25085925	X
cg25086957	X
cg25100404	X
cg25111007	X
cg25114033	X
cg25122000	X
cg25124605	X
cg25125622	X
cg25125652	X
cg25125864	X
cg25126296	X
cg25127732	X
cg25129414	X
cg25130333	X
cg25131597	X
cg25131897	X
cg25132467	X
cg25135411	X
cg25140188	X
cg25141133	X
cg25153266	X
cg25153755	X
cg25156473	X
cg25156485	X
cg25158266	X
cg25158628	X
cg25165659	X
cg25166062	X
cg25171798	X
cg25172243	X
cg25172603	X
cg25174364	X
cg25177692	X
cg25179313	X
cg25198830	X
cg25202270	X
cg25205946	X
cg25206026	X
cg25206725	X
cg25206760	X
cg25214923	X
cg25220235	X
cg25220716	X
cg25223355	X
cg25223408	X
cg25225807	X
cg25226068	X
cg25226891	X
cg25228188	X
cg25231425	X
cg25236484	X
cg25237542	X
cg25248094	X
cg25250241	X
cg25251019	X
cg25253815	X
cg25257360	X
cg25258879	X
cg25259815	X
cg25265343	X
cg25268642	X
cg25270089	X
cg25270201	X
cg25271146	X
cg25273427	X
cg25275876	X
cg25279183	X
cg25280509	X
cg25280589	X
cg25287150	X
cg25289658	X
cg25290724	X
cg25296477	X
cg25298085	X
cg25301621	X
cg25308044	X
cg25308681	X
cg25316166	X
cg25317260	X
cg25321762	X
cg25323012	X
cg25323709	X
cg25339449	X
cg25355896	X
cg25359581	X
cg25360441	X
cg25363442	X
cg25364049	X
cg25366157	X
cg25367647	X
cg25368212	X
cg25373998	X
cg25375329	X
cg25376316	X
cg25377867	X
cg25389127	X
cg25395546	X
cg25396787	X
cg25402362	X
cg25402895	X
cg25410279	X
cg25413720	X
cg25415674	X
cg25416923	X
cg25418042	X
cg25420238	X
cg25421903	X
cg25422517	X
cg25424556	X
cg25424856	X
cg25427918	X
cg25433595	X
cg25434856	X
cg25436127	X
cg25437005	X
cg25440309	X
cg25441219	X
cg25441577	X
cg25442487	X
cg25442844	X
cg25443545	X
cg25445853	X
cg25447299	X
cg25449245	X
cg25450034	X
cg25452343	X
cg25452717	X
cg25456959	X
cg25457696	X
cg25478472	X
cg25479128	X
cg25479535	X
cg25485190	X
cg25488547	X
cg25492195	X
cg25492574	X
cg25493146	X
cg25496213	X
cg25496792	X
cg25497053	X
cg25497157	X
cg25499687	X
cg25499905	X
cg25502462	X
cg25504143	X
cg25508321	X
cg25514427	X
cg25517979	X
cg25523185	X
cg25524053	X
cg25525476	X
cg25525572	X
cg25528264	X
cg25528646	X
cg25529319	X
cg25529889	X
cg25530944	X
cg25532503	X
cg25536960	X
cg25537319	X
cg25538342	X
cg25541754	X
cg25543607	X
cg25545920	X
cg25547663	X
cg25547772	X
cg25548414	X
cg25549255	X
cg25549519	X
cg25549758	X
cg25549819	X
cg25549901	X
cg25551840	X
cg25553791	X
cg25553924	X
cg25554892	X
cg25555657	X
cg25556752	X
cg25557806	X
cg25558406	X
cg25560327	X
cg25565608	X
cg25569203	X
cg25569491	X
cg25569919	X
cg25571060	X
cg25576048	X
cg25587058	X
cg25588559	X
cg25590318	X
cg25590811	X
cg25591670	X
cg25594826	X
cg25601949	X
cg25602651	X
cg25603752	X
cg25604547	X
cg25606376	X
cg25614853	X
cg25619303	X
cg25621422	X
cg25622910	X
cg25624831	X
cg25626441	X
cg25629913	X
cg25630838	X
cg25634978	X
cg25640635	X
cg25645198	X
cg25645559	X
cg25645693	X
cg25645748	X
cg25645840	X
cg25647989	X
cg25651984	X
cg25652053	X
cg25656978	X
cg25656981	X
cg25661164	X
cg25670900	X
cg25675072	X
cg25676950	X
cg25677867	X
cg25684111	X
cg25685741	X
cg25685838	X
cg25686125	X
cg25691526	X
cg25692732	X
cg25695029	X
cg25696807	X
cg25697726	X
cg25698940	X
cg25700851	X
cg25704253	X
cg25708189	X
cg25708442	X
cg25708451	X
cg25708850	X
cg25708912	X
cg25710140	X
cg25712015	X
cg25713737	X
cg25714218	X
cg25714610	X
cg25717578	X
cg25720114	X
cg25729795	X
cg25730281	X
cg25730864	X
cg25731337	X
cg25736204	X
cg25737241	X
cg25745795	X
cg25758314	X
cg25766534	X
cg25775033	X
cg25777540	X
cg25777856	X
cg25781258	X
cg25790043	X
cg25790081	X
cg25790279	X
cg25790968	X
cg25791017	X
cg25793649	X
cg25805946	X
cg25812668	X
cg25813447	X
cg25813820	X
cg25818915	X
cg25820515	X
cg25821416	X
cg25823790	X
cg25828221	X
cg25831281	X
cg25831435	X
cg25832410	X
cg25832529	X
cg25832925	X
cg25834869	X
cg25837617	X
cg25841909	X
cg25843975	X
cg25845235	X
cg25845992	X
cg25846190	X
cg25848037	X
cg25849068	X
cg25852925	X
cg25854649	X
cg25857333	X
cg25858008	X
cg25863147	X
cg25863160	X
cg25869832	X
cg25870731	X
cg25871420	X
cg25873532	X
cg25873934	X
cg25874079	X
cg25875683	X
cg25877087	X
cg25877387	X
cg25880538	X
cg25880781	X
cg25881119	X
cg25881824	X
cg25883790	X
cg25885716	X
cg25887010	X
cg25888700	X
cg25888867	X
cg25892640	X
cg25896901	X
cg25896944	X
cg25897349	X
cg25899147	X
cg25899756	X
cg25903474	X
cg25904743	X
cg25905965	X
cg25908030	X
cg25910467	X
cg25910622	X
cg25911220	X
cg25914109	X
cg25916188	X
cg25918359	X
cg25918823	X
cg25923284	X
cg25927711	X
cg25930738	X
cg25932752	X
cg25933726	X
cg25934633	X
cg25936168	X
cg25937978	X
cg25940844	X
cg25941716	X
cg25943406	X
cg25943872	X
cg25943986	X
cg25945318	X
cg25945792	X
cg25947525	X
cg25949649	X
cg25950377	X
cg25950739	X
cg25954223	X
cg25958561	X
cg25967516	X
cg25968748	X
cg25969791	X
cg25972680	X
cg25987804	X
cg25987936	X
cg25988570	X
cg25988710	X
cg25989738	X
cg25993152	X
cg25996557	X
cg25999375	X
cg26000542	X
cg26001150	X
cg26003280	X
cg26004099	X
cg26009591	X
cg26010110	X
cg26010707	X
cg26011713	X
cg26011743	X
cg26012731	X
cg26014066	X
cg26016246	X
